1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
2021/06/04 11:58:04 am EET,ja,"1,01 - 1,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,,,,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,,,,1,5,5,3,2,,ganz nett,männlich,66+,Teilzeit,01-Feb,40,städtisch,keine Social Media Nutzung
2021/06/04 12:05:22 pm EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",Es ist ja durchaus immer noch möglich schwerere Pakete auf andere Weise auszuliefern. ,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",länger als eine Woche,"Bei der Wartezeit käme es darauf an, wie dringend ich die bestellte Ware benötige. ",3,4,5,3,2,Der Ausbau von Packstation lässt sich am einfachsten umsetzen und ist in der Praxis bereits Alltag. ,ganz nett,weiblich,26-35,Teilzeit,01-Feb,44,städtisch,andere Social Media;keine Social Media Nutzung
2021/06/04 12:21:35 pm EET,ja,"0,51 - 1,00 Euro",,,,,"nein, ich berücksichtige das Gewicht bei der Bestellung",,"ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,bis zu zwei Tagen,,1,4,5,2,3,erscheint mir praktisch,ganz nett,weiblich,66+,,01-Feb,44,städtisch,keine Social Media Nutzung
2021/06/04 12:26:45 pm EET,ja,keine weitere Gebühr,nein,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,nein,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen;ja, deshalb müssen auch schwere Pakete befördert werden können.",nein,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin;nein, ich werde beim Abholen auf den PKW verzichten",nein,ich erwarte einen Preisnachlass für die verspäteten Lieferungen;ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu drei Tagen,nein,1,1,1,4,3,spricht mich mehr an,gut,weiblich,66+,Teilzeit,01-Feb,44,städtisch,Facebook
2021/06/04 12:38:45 pm EET,außerordentlich,"0,51 - 1,00 Euro",,,,um die Preise für die Paketauslieferung zu senken,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,,,,,,1,5,2,2,5,Vernünftig,außerordentlich gut,männlich,66+,,01-Feb,44,städtisch,Facebook
2021/06/04 12:44:30 pm EET,ja,"0,10 - 0,50 Euro",,,,,,,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,bis zu einer Woche,,,,3,1,2,"Schon jetzt Erfahrung damit und wenn die Station auf dem Weg liegt, entsteht kein zusätzlicher CO2 Ausstoß ",gut,weiblich,36-45,Teilzeit,03-Apr,45,städtisch,Facebook;Instagram;Linkedin
2021/06/04 12:47:35 pm EET,außerordentlich,"0,51 - 1,00 Euro",keine,,,,,,,,,,,1,3,3,2,3,Gibt mir am meisten Vertrauen,außerordentlich gut,männlich,46-55,Vollzeit,01-Feb,40,städtisch,Facebook;Instagram
2021/06/04 1:05:30 pm EET,ja,"0,10 - 0,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, weil meine Pakete nie so viel wiegen",,"ja, bei schlechtem Wetter",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",max. einen Tag,,1,5,5,2,2,"wen man über mehrere zusteller packete erwartet, ist es gut wen EINMAL jemand kommt und nicht gleich 2-4 mal wen man bei DHL und Hermes und und und was erwartet",ganz nett,männlich,36-45,Vollzeit,03-Apr,40,städtisch,Facebook;Instagram;Linkedin
2021/06/04 1:17:39 pm EET,ja,keine weitere Gebühr,,,,,,,,,,,,1,5,4,2,3,"Damit die Arbeitsplätze erhalten bleiben, Synergien geschaffen werden und der persönliche Kontakt erhalten bleibt. ",außerordentlich gut,weiblich,46-55,Vollzeit,01-Feb,40625,städtisch,andere Social Media
2021/06/04 1:44:33 pm EET,außerordentlich,"1,01 - 1,50 Euro",Ich finde das ist eine sehr gute Idee.,,,,,,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist",,,,,1,5,4,2,3,"Weil es die größte Einsparung bietet! Wenn man sieht wie viele Lieferdienste pro Tag kommen, unglaublich!",gut,weiblich,56-65,Teilzeit,01-Feb,44,städtisch,keine Social Media Nutzung
2021/06/04 1:54:14 pm EET,ja,"0,51 - 1,00 Euro",,um die Preise für die Paketauslieferung zu senken,,um die Preise für die Paketauslieferung zu senken,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",max. einen Tag,,1,2,5,3,4,,gut,männlich,46-55,Vollzeit,03-Apr,64,ländlich,Linkedin
2021/06/04 1:54:45 pm EET,außerordentlich,"1,51 - 2,00 Euro",,,,,,,,,,,,1,5,2,4,3,viele Vorteile,außerordentlich gut,weiblich,17-25,,03-Apr,41,ländlich,Facebook;Instagram
2021/06/04 2:14:51 pm EET,ja,,,,,,,,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist",,,,,3,2,5,1,4,Einfachste Umsetzung,ganz nett,männlich,46-55,Vollzeit,01-Feb,44,städtisch,Facebook;Instagram
2021/06/04 2:42:26 pm EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",Es ist ja durchaus immer noch möglich schwerere Pakete auf andere Weise auszuliefern. ,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",länger als eine Woche,"Bei der Wartezeit käme es darauf an, wie dringend ich die bestellte Ware benötige. ",3,4,5,3,2,Der Ausbau von Packstation lässt sich am einfachsten umsetzen und ist in der Praxis bereits Alltag. ,ganz nett,weiblich,26-35,Teilzeit,01-Feb,44,städtisch,andere Social Media;keine Social Media Nutzung
2021/06/04 3:02:12 pm EET,ja,"1,01 - 1,50 Euro",,,,,,,,,,,,1,4,5,2,3,"Es werden gleich mehrere Probleme gelöst, ohne dass der Arbeitsplatz durch KI ersetzt wird.",außerordentlich gut,weiblich,26-35,Vollzeit,01-Feb,40,städtisch,Facebook;Instagram;Linkedin;andere Social Media
2021/06/04 3:58:42 pm EET,außerordentlich,,,,,,,,,,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu einer Woche,,2,5,4,3,1,"Ein bisschen Geduld kann sich jeder antrainieren, sehr einfach um der Umwelt  was zurückzugeben. Packstation sind auch eine im Grunde gute Idee, jedoch versaut DHL dieses Prinzip, mehrfach schon sind meine Sendungen in den Stationen verschwunden oder ich habe umgekehrt falsche Sendungen erhalten. ",gut,männlich,26-35,Vollzeit,01-Feb,40,städtisch,andere Social Media
2021/06/04 4:06:39 pm EET,ja,,,,,,,,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,3,5,4,2,1,Ich brauche keine schnellen Lieferungen. Anlässe für Bestellungen tauchen i.d.R. nicht plötzlich auf. ,gut,weiblich,36-45,Teilzeit,01-Feb,47,städtisch,Facebook
2021/06/04 4:08:01 pm EET,außerordentlich,,,,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"nein, ich berücksichtige das Gewicht bei der Bestellung;ja, aber diese Zustellungsart steckt noch in den Anfängen",,,,,,,2,5,1,3,4,CO2 Ausstoß würde drastisch sinken,außerordentlich gut,weiblich,17-25,Teilzeit,01-Feb,45,städtisch,Facebook;Instagram;andere Social Media
2021/06/04 4:14:18 pm EET,ja,,,,,,,,,,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu drei Tagen,,3,5,4,2,1,Ich bestelle nicht häufig und würde dann auch etwas längere Wartezeit in Kauf nehmen. Meistens gehe ich eher in der Stadt einkaufen und erledige alles auf einmal. ,ganz nett,weiblich,36-45,Vollzeit,03-Apr,44,städtisch,keine Social Media Nutzung
2021/06/04 4:14:57 pm EET,außerordentlich,,,,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"nein, ich berücksichtige das Gewicht bei der Bestellung;ja, aber diese Zustellungsart steckt noch in den Anfängen",,,,,,,2,5,1,3,4,CO2 Ausstoß würde drastisch sinken,außerordentlich gut,weiblich,17-25,Teilzeit,01-Feb,45,städtisch,Facebook;Instagram;andere Social Media
2021/06/04 4:44:29 pm EET,außerordentlich,"1,51 - 2,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, weil meine Pakete nie so viel wiegen;ja, aber diese Zustellungsart steckt noch in den Anfängen",,"nein, ich werde beim Abholen auf den PKW verzichten",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,2,5,4,4,3,,gut,männlich,,,01-Feb,44,städtisch,andere Social Media
2021/06/04 5:10:31 pm EET,nicht immer,"0,10 - 0,50 Euro;0,51 - 1,00 Euro",,,,,,,,,,,,1,3,3,2,5,"Einfache, unkomplizierte lösung",außerordentlich gut,weiblich,46-55,Teilzeit,01-Feb,40,städtisch,Facebook;Instagram
2021/06/04 5:21:53 pm EET,ja,"0,51 - 1,00 Euro",,,,,,,,,,,,1,2,5,3,4,Weil es praktisch und durchführbar ist.,außerordentlich gut,weiblich,46-55,Teilzeit,03-Apr,45,städtisch,keine Social Media Nutzung
2021/06/04 5:49:05 pm EET,außerordentlich,"0,51 - 1,00 Euro",,,,,,,,,,,,1,4,5,2,3,"Ich halte es für ökologisch am sinnvollsten, es erhält Arbeitsplätze und ich glaube, dass trotzdem eine gute, sichere und pünktliche Zustellung möglich bleiben kann.",ganz nett,männlich,56-65,Vollzeit,01-Feb,44,städtisch,Facebook;Linkedin;andere Social Media
2021/06/04 6:03:07 pm EET,ja,"1,51 - 2,00 Euro",,,,,,,,,,,,1,5,5,2,3,"Ich halte es für die Beste Lösung, weil der Kunde nicht aud das Paket warten muß und die vielen Paketdientste nur auf einen beschränkt wird. Die Pakstation gibt es bereits, ist für alte Leute schwer mit der Technick und dem Transport, gerade im ländlichen Bereich ist nichts gewonnen, wenn die Menschen mit dem Auto hinfahren müssen. Drohnen und Fahrerlose robotern halte ich für zu gefährlich.",gut,weiblich,46-55,Vollzeit,01-Feb,,städtisch,keine Social Media Nutzung
2021/06/04 6:09:32 pm EET,ja,"0,10 - 0,50 Euro",Da ich meistens nicht zu Hause bin nutze ich immer eine Packstation. Das sollte möglich sein.,,,,"nein, weil meine Pakete nie so viel wiegen",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,3,5,5,1,3,Ich bin nur selten planbar zu Hause,ganz nett,weiblich,46-55,Vollzeit,01-Feb,45,städtisch,Facebook;Instagram
2021/06/04 7:38:03 pm EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,2,5,4,3,1,"Es ist nicht dringend erforderlich, das Packet nach 1 - 2 Tagen zu bekommen.",brauche ich nicht,männlich,56-65,Vollzeit,01-Feb,45,städtisch,andere Social Media
2021/06/04 8:42:06 pm EET,außerordentlich,keine weitere Gebühr,"Der Verkehr in den Innenstädten soll nicht reduziert werden. Dadurch sterben die Geschäfte, vor allem Einzelhandel, in den Innenstädten aus, weil die Leute (weiter weg) an den Stadtrand zu Einkaufszentren fahren. Man sollte im Gegenteil mehr Parkraum schaffen. 

Vom Paketboten zu verlangen, sich an bestimmte Uhrzeiten zu halten, ist nicht fair dem Boten gegenüber. Es kann, unabhängig vom Verkehr, immer mal zu Verzögerungen kommen.

Die Verkehrssicherheit ist bereits sehr erhöht (im Vergleich zu anderen Ländern), an jeder Ecke Ampeln und die Straßen von Verkehrsschildern gesäumt. 

Die Reduktion von CO2 wird dadurch auch nicht verringert. Der Autoverkehr des kleinen Mannes ist das geringste Übel. 
Und wenn man ein Problem lösen möchte, fängt man nicht beim geringsten an! 

Die Meere sind voller Müll und Plastikmüll, weil in anderen Ländern einfach alles ins Meer gekippt wird. Es werden Unmengen an Bäumen abgeholzt, weil unter anderem die Menschen vermeintlich schöne (Teak-) Holzmöbel zuhause haben wollen. Dabei sind gerade Bäume für die CO2 Umwandlung lebenswichtig! 

Anstatt den Verpackungsmüll zu reduzieren, wird immer weiteres hergestellt. Ich lebe in der Stadt und die Wege, Straßen und Parkanlagen sind voller Verpackungsmüll.

Eine weitere Gebühr bringt gar nichts. 
",,"Nein, keine Roboter! Menschen brauchen Menschen! Und Menschen brauchen Arbeit. Ich möchte weder von einem Roboter operiert werden noch meine Post/Pakete von Robotern erhalten. 
Soziales, achtsames Miteinander ist gefragt wie nie zuvor und man kann die menschlichen Probleme (und auch die Unmweltprobleme) nicht mit Robotern lösen. 
Anderseits könnte man nach und nach die Menschheit abschaffen! Dann wird die Erde sich wieder regenerieren, wobei sie aber trotzdem noch weiter in der Nähe der Sonne kreist... und somit zur Erderwärmung führt. 
Es geht mir sehr auf die Nerven, dass niemand an die Umlaufbahn der Erde zu denken scheint und alle so tun, als müsse es Geld kosten, sich achtsam, rücksichtsvoll und umweltschonend zu verhalten. Übrigens sieht es nach den Demos der FFF auf den Plätzen der Innenstädte aus wie auf einem Schlachtfeld, Müll wohin das Auge reicht!
",,,"Natürlich würde ein max. Paketgewicht eine Rolle spielen! Kaufen die Deppen nur noch leichte Kleidung? Was ist mit Büchern? Kennt man Bücher noch? 
Die Fragen zu dem Thema Roboter habe ich bereits beantwortet, was auch Drohnen betrifft. 
Drohnen würden übrigens die Tiere erschrecken. Eichhörnchen, Vögel etc. Oder ist man, wenn es um Umweltschutz geht, nicht mehr am Tierschutz interessiert?",,"Was ist mit Behinderten und Schwerbehinderten? Warum werden die nicht berücksichtigt?
Für die ist es auch bei gutem Wetter zu schwer, lange zu laufen, mit dem Rad zu fahren oder hinter ihrem Rollator zu gehen. ",,,"Die Pakete (und Retouren) werden schon immer erst mal aus einem Wohngebiet in einer Niederlassung gesammelt und dann nach ein paar Tagen vom Paketdienst alle zusammen abgeholt und weiter transportiert. Daher ist diese Frage überflüssig, kann nur jemanden passieren, der keine Ahnung hat, oder? Warum haben genau die Leute, die sich für Umweltschutz einsetzen, manchmal so wenig Ahnung? Das ist der normale Verlauf einer Paketsendung. Wenn Sie mal eins bestellen und die Sendungsnummer beim Lieferdienst (DHL,Hermes, etc) eingeben, dann sehen Sie, wo in welcher Niederlassung ihr Paket auf den weiteren Transport ""wartet"".",1,5,5,1,1,"Menschen brauchen Arbeit, daher keine Roboter oder Drohnen. Paketstationen gibt es schon immer.  Wartezeiten sollten normal sein. Aber die Leute bestellen was und bestehen darauf, dass sie es am nächsten Tag erhalten. Wozu diese Hast? Selbstgerechte egoistische Leute....",außerordentlich gut,weiblich,46-55,Vollzeit,01-Feb,44789,städtisch,Facebook;andere Social Media
2021/06/04 9:19:52 pm EET,ja,"0,51 - 1,00 Euro",,,,,,,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,Die akzeptable Wartezeit ist abhängig vom Produkt ,1,5,4,3,2,Halte ich für die ökologisch nachhaltigste Lösung ,außerordentlich gut,männlich,46-55,Vollzeit,01-Feb,45,städtisch,Facebook;andere Social Media
2021/06/04 9:27:53 pm EET,ja,keine weitere Gebühr,,,,,,,,,,,,5,5,5,5,3,,brauche ich nicht,männlich,46-55,,01-Feb,44,ländlich,Facebook
2021/06/04 10:14:10 pm EET,außerordentlich,,,,,,,,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,Für dringende Sendungen sollte es dann Möglichkeit 1 mit Aufschlag geben.,2,5,4,3,1,Ich habe selten dringende Sendungen,außerordentlich gut,weiblich,66+,,01-Feb,44,städtisch,keine Social Media Nutzung
2021/06/04 10:18:17 pm EET,ja,"0,51 - 1,00 Euro",,um die Preise für die Paketauslieferung zu senken,,um die Preise für die Paketauslieferung zu senken,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn das Paket zu schwer ist",,,bis zu drei Tagen,,1,2,3,3,2,,ganz nett,männlich,36-45,Vollzeit,03-Apr,40,städtisch,Facebook;Instagram;Linkedin
2021/06/04 10:19:26 pm EET,außerordentlich,"mehr als 2,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"nein, ich werde beim Abholen auf den PKW verzichten",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,1,2,2,2,1,Zum Schutz der Umwelt ,außerordentlich gut,weiblich,26-35,Vollzeit,4+,25,ländlich,Facebook;Instagram
2021/06/04 10:21:14 pm EET,außerordentlich,"1,51 - 2,00 Euro",,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,länger als eine Woche,,1,1,1,1,1,selbstverständlich wegen dem klima,außerordentlich gut,weiblich,26-35,Vollzeit,4+,25,ländlich,Facebook;Instagram;andere Social Media
2021/06/04 10:21:41 pm EET,ja,"1,01 - 1,50 Euro",,,,,,,,,,,,1,2,3,4,5,Ich muss nicht ständig zur Tür laufen und versuchen Termine zu koordinieren.,außerordentlich gut,weiblich,46-55,Vollzeit,01-Feb,45,städtisch,Twitter;Instagram;Linkedin
2021/06/04 11:17:40 pm EET,nicht immer,"1,51 - 2,00 Euro",,,,,,,,,,,,1,4,4,2,2,"Weil ich der Meinung bin, dass man so am meisten einsparen kann ",gut,weiblich,26-35,Vollzeit,01-Feb,44,städtisch,Facebook;Instagram
2021/06/04 11:36:09 pm EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,2,4,5,3,2,,außerordentlich gut,weiblich,26-35,Vollzeit,01-Feb,45472,ländlich,Facebook
2021/06/05 2:16:26 am EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu zwei Tagen,,1,3,3,2,1,,außerordentlich gut,weiblich,36-45,Teilzeit,03-Apr,48,städtisch,Facebook;andere Social Media
2021/06/05 7:51:25 am EET,ja,keine weitere Gebühr,Die Fahrzeuge sind jetzt schon übervoll ,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",max. einen Tag,,1,5,4,2,,Weil in der Logistik noch viel Potential steckt ,brauche ich nicht,männlich,36-45,Vollzeit,03-Apr,45659,städtisch,Instagram
2021/06/05 9:28:40 am EET,ja,"0,51 - 1,00 Euro",,,,,,,,,,,,5,5,5,2,5,,ganz nett,männlich,56-65,Vollzeit,01-Feb,53,ländlich,andere Social Media
2021/06/05 10:10:49 am EET,nein,keine weitere Gebühr,"Wozu extra Gebühr!!? Der Service ist rückläufig, das Unternehmen spart und mir wird es als Fortschritt verkauft? Obwohl ich, wenn zu Hause auf ein Paket wartend, dennoch zu einer Filiale gehen darf , weil ""niemand"" anzutreffen war.",um die Preise für die Paketauslieferung zu senken,Ich habe diese kostspielige Arbeitsplatz vernichtende Methode nicht gewählt,um die Preise für die Paketauslieferung zu senken,"nein, weil meine Pakete nie so viel wiegen","Ich bestelle nur höchst selten,. Nur weil etwas gemacht werden kann, sollte es nicht unbedingt gemacht werden.","ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin","Ich mag die Dinger nicht. EIN Zusteller, der seine Tour kennt, deutsch beherrscht, nicht pro geliefertem Paket bezahlt wird, das ist was benötigt wird.",,,Ich erwarte bei Bestellung eine präzise Lieferzeitangabe.,1,5,5,5,,"Faulheit soll nicht belohnt werden, Strahlenemission (Umweltverschmutzung) verhindern (Steuerung von Robotern und Drohnen)",brauche ich nicht,männlich,56-65,Teilzeit,01-Feb,20,städtisch,keine Social Media Nutzung
2021/06/05 10:30:02 am EET,ja,"0,51 - 1,00 Euro",,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,bis zu zwei Tagen,,1,2,3,5,4,,ganz nett,männlich,56-65,Vollzeit,01-Feb,44,ländlich,andere Social Media
2021/06/05 10:33:22 am EET,ja,"0,51 - 1,00 Euro",,,,,,,"ja, wenn das Paket zu schwer ist",,,,,2,4,5,1,3,"Keine zusätzlichen Kosten, selbstbestimmte Abholung, ggf.Retouren können direkt abgegeben werden (Abholung, Retouren in einem Rutsch)",gut,weiblich,26-35,Vollzeit,01-Feb,45,städtisch,Instagram
2021/06/05 11:38:16 am EET,ja,keine weitere Gebühr,,um die Preise für die Paketauslieferung zu senken,,um die Preise für die Paketauslieferung zu senken,,,"nein, ich werde beim Abholen auf den PKW verzichten",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,bis zu einer Woche,,2,5,2,1,1,,brauche ich nicht,männlich,66+,,01-Feb,45,städtisch,Facebook;Instagram;andere Social Media
2021/06/05 12:04:36 pm EET,ja,,,,,,,,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,2,5,4,3,1,,gut,weiblich,46-55,Vollzeit,01-Feb,44,städtisch,Facebook;Instagram
2021/06/05 12:37:53 pm EET,außerordentlich,,,,,,,,,,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu zwei Tagen,,2,4,5,3,1,erscheint mir einfach und zeitnah in der Organisation /Umsetzung ,ganz nett,weiblich,66+,Teilzeit,01-Feb,45,städtisch,Instagram
2021/06/05 12:43:08 pm EET,ja,"1,01 - 1,50 Euro","Bei Bosch kommen pro Bestellung oft bis zu 4 Pakete an unterschiedlichen Tagen, daher wäre es interessant, Pakete auch über einige Tage zu sammeln und dann zu einem Zeitpunkt ausliefern zu lassen",um Bildungsangebote für prekär Beschäftigte zu unterstützen,Gefällt mir nicht so gut ,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen","Paketzustellung im Luftraum finde ich unheimlich, weil man dann auch noch nach oben gucken muss, ob einem was auf den Kopf fallen könnte ","nein, ich werde beim Abholen auf den PKW verzichten","Abholen war bis jetzt immer super, beim Einliefern ging schon etwas verloren, jedes Unternehmen hat eigene Stationen ","ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,Bei einer Wochenlieferung sollte ein frei wählbares Zeitfenster gewährleistet werden ,1,5,5,1,1,Auslieferung durch einen Menschen oder Abholung ,außerordentlich gut,weiblich,56-65,Teilzeit,01-Feb,46,städtisch,Linkedin;andere Social Media
2021/06/05 4:16:02 pm EET,ja,"0,10 - 0,50 Euro;0,51 - 1,00 Euro",,,,,,,,,,,,1,5,4,3,2,"Die menschliche Dienstleistung und pers. Kontakt bleiben erhalten, Arbeitsplätze gesichert.",gut,weiblich,46-55,Vollzeit,01-Feb,59,ländlich,keine Social Media Nutzung
2021/06/05 5:09:47 pm EET,ja,"1,51 - 2,00 Euro",,,,,,,,,,,,1,5,5,3,5,Da es hier wenigsten noch Arbeitsplätze gibt,ganz nett,weiblich,56-65,,01-Feb,63,ländlich,Facebook
2021/06/05 5:11:53 pm EET,ja,"1,01 - 1,50 Euro",,,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu einer Woche,"Es sollte trotzdem parallel eine Versandoption bestehen, die ,normalschnell‘ liefert- für Dinge, die auch relativ schnell geliefert werden müssen,z.B. Lebensmittel/Blumen...oder ,LastMinute-Geschenke‘😉",2,4,1,1,1,Optionen ergänzen sich ,gut,weiblich,36-45,Vollzeit,01-Feb,44,städtisch,keine Social Media Nutzung
2021/06/05 6:22:49 pm EET,ja,"0,51 - 1,00 Euro",,,,,,,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,1,4,5,3,2,Ist auf dem Land am praktischsten!,ganz nett,weiblich,26-35,Teilzeit,03-Apr,51,ländlich,Facebook;Instagram
2021/06/05 7:29:18 pm EET,ja,keine weitere Gebühr,"Der Onlinehandel muss eh bessere Lösungen finden, mit diesen Belästigungen geht das nicht mehr lange weiter ( alle rausschellen, Sturm schellen )",,Halte ich nicht für durchführbar .,,,Halte ich in Städten nicht für durchführbar .,,"Gute Sache, bin aber Gegner der Mobilitätswende und würde die Abholung bei anderer Gelegenheit mit dem PKW erledigen .",,,Schnelle Zustellung ist elementar wichtig .,1,4,5,1,5,Sachgerecht gute Optionen .,brauche ich nicht,männlich,66+,,01-Feb,45,städtisch,keine Social Media Nutzung
2021/06/05 11:47:14 pm EET,ja,,,,,,,,"ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin","Ich sammel mehrere Tage die Pakete in der Packstation und hole sie dann zusammen ab. Selbst wenn ich dann mit dem Auto dorthin fahre, produziere ich weniger Emissionen, als wenn mir alles einzeln geliefert wird. ",,,,3,5,4,1,2,"Mache ich jetzt schon so. Muss auch nicht Zuhause sein, wenn das Paket kommt. ",außerordentlich gut,weiblich,36-45,Vollzeit,03-Apr,42,städtisch,Facebook
